,dataset,ssim
507,NWPU-Crowd,0.9950765371322632
508,NWPU-Crowd,0.9936830997467041
509,NWPU-Crowd,0.9934999942779541
510,NWPU-Crowd,0.9987172484397888
511,NWPU-Crowd,0.9932807683944702
512,NWPU-Crowd,0.9437724947929382
513,NWPU-Crowd,0.978078305721283
514,NWPU-Crowd,0.9976752996444702
515,NWPU-Crowd,
516,NWPU-Crowd,0.9999849796295166
517,NWPU-Crowd,0.9982078671455383
518,NWPU-Crowd,0.9642689228057861
519,NWPU-Crowd,0.9999802708625793
520,NWPU-Crowd,0.1366877257823944
521,NWPU-Crowd,0.9999912977218628
522,NWPU-Crowd,0.9999685883522034
523,NWPU-Crowd,0.819392740726471
524,NWPU-Crowd,0.9999984502792358
525,NWPU-Crowd,
526,NWPU-Crowd,0.9998050928115845
527,NWPU-Crowd,0.9999814033508301
528,NWPU-Crowd,0.9991984367370605
529,NWPU-Crowd,0.31130725145339966
530,NWPU-Crowd,0.9867799878120422
531,NWPU-Crowd,0.9951972365379333
532,NWPU-Crowd,0.9999825954437256
533,NWPU-Crowd,0.999901533126831
534,NWPU-Crowd,0.999839723110199
535,NWPU-Crowd,0.9998332858085632
536,NWPU-Crowd,0.9999889731407166
537,NWPU-Crowd,0.9982224106788635
538,NWPU-Crowd,0.9999547600746155
539,NWPU-Crowd,0.9999376535415649
540,NWPU-Crowd,0.9988225102424622
541,NWPU-Crowd,0.9962354302406311
542,NWPU-Crowd,0.9919154644012451
543,NWPU-Crowd,0.9999119639396667
544,NWPU-Crowd,0.999695897102356
545,NWPU-Crowd,0.9289277195930481
546,NWPU-Crowd,0.9988657236099243
547,NWPU-Crowd,0.9961646199226379
548,NWPU-Crowd,0.9996954798698425
549,NWPU-Crowd,0.9999963045120239
550,NWPU-Crowd,0.9999704360961914
551,NWPU-Crowd,0.9938732385635376
552,NWPU-Crowd,0.7912654280662537
553,NWPU-Crowd,0.9998175501823425
554,NWPU-Crowd,0.9999788999557495
555,NWPU-Crowd,0.7850615978240967
556,NWPU-Crowd,0.723866879940033
557,NWPU-Crowd,0.9138931035995483
558,NWPU-Crowd,0.9999991655349731
559,NWPU-Crowd,0.9999937415122986
560,NWPU-Crowd,0.999733567237854
561,NWPU-Crowd,0.9999893307685852
562,NWPU-Crowd,0.9981733560562134
563,NWPU-Crowd,
564,NWPU-Crowd,0.9999850988388062
565,NWPU-Crowd,0.9999526143074036
566,NWPU-Crowd,0.34028172492980957
567,NWPU-Crowd,0.9924252033233643
568,NWPU-Crowd,0.9691146612167358
569,NWPU-Crowd,0.9999962449073792
570,NWPU-Crowd,0.9871421456336975
571,NWPU-Crowd,0.9909961819648743
572,NWPU-Crowd,0.999920666217804
573,NWPU-Crowd,0.7171323299407959
574,NWPU-Crowd,0.9771285057067871
575,NWPU-Crowd,0.9728145599365234
576,NWPU-Crowd,0.9999679327011108
577,NWPU-Crowd,0.9954942464828491
578,NWPU-Crowd,0.9999967813491821
579,NWPU-Crowd,0.999994695186615
580,NWPU-Crowd,0.9829456806182861
581,NWPU-Crowd,0.8202839493751526
582,NWPU-Crowd,0.9996461272239685
583,NWPU-Crowd,0.9987094402313232
584,NWPU-Crowd,0.8924505710601807
585,NWPU-Crowd,0.9989545941352844
586,NWPU-Crowd,0.9999982714653015
587,NWPU-Crowd,0.08076576143503189
588,NWPU-Crowd,
589,NWPU-Crowd,0.9999210834503174
590,NWPU-Crowd,0.9998200535774231
591,NWPU-Crowd,0.9303956031799316
592,NWPU-Crowd,0.999865710735321
593,NWPU-Crowd,0.9631199240684509
594,NWPU-Crowd,0.7750197052955627
595,NWPU-Crowd,0.9859982132911682
596,NWPU-Crowd,0.9999991655349731
597,NWPU-Crowd,0.9999955296516418
